#UTCTIME
StationID,DATETIME,TYPE,VALUE
1,2012-5-14 0:00:00,Q,3.18
1,2012-5-15 0:00:00,Q,2.58
1,2012-5-16 0:00:00,Q,1.66
1,2012-5-17 0:00:00,Q,0.459
1,2012-5-18 0:00:00,Q,0.407
1,2012-5-19 0:00:00,Q,0.447
1,2012-5-20 0:00:00,Q,0.462
1,2012-5-21 0:00:00,Q,0.398
1,2012-5-22 0:00:00,Q,0.328
1,2012-5-23 0:00:00,Q,0.258
1,2012-5-24 0:00:00,Q,0.188
1,2012-5-25 0:00:00,Q,0.142
1,2012-5-26 0:00:00,Q,0.175
1,2012-5-27 0:00:00,Q,0.213
1,2012-5-28 0:00:00,Q,0.252
1,2012-5-29 0:00:00,Q,0.29
1,2012-5-30 0:00:00,Q,0.328
1,2012-5-31 0:00:00,Q,0.318
1,2012-6-1 0:00:00,Q,0.15
1,2012-6-2 0:00:00,Q,0.01
1,2012-6-24 0:00:00,Q,0.009
1,2012-6-25 0:00:00,Q,0.047
1,2012-6-26 0:00:00,Q,0.088
1,2012-6-27 0:00:00,Q,0.13
1,2012-6-28 0:00:00,Q,0.172
1,2012-6-29 0:00:00,Q,0.214
1,2012-6-30 0:00:00,Q,0.233
1,2012-7-3 0:00:00,Q,0.133
1,2012-7-4 0:00:00,Q,0.06
1,2012-7-5 0:00:00,Q,0.004
1,2012-7-13 0:00:00,Q,0.331
1,2012-7-14 0:00:00,Q,1.63
1,2012-7-15 0:00:00,Q,2.42
1,2012-7-16 0:00:00,Q,1.92
1,2012-7-17 0:00:00,Q,0.308
1,2012-7-18 0:00:00,Q,0.122
1,2012-7-19 0:00:00,Q,0.056
1,2012-7-20 0:00:00,Q,0.004
1,2012-8-1 0:00:00,Q,0.043
1,2012-8-2 0:00:00,Q,0.224
1,2012-8-3 0:00:00,Q,0.417
1,2012-8-4 0:00:00,Q,0.61
1,2012-8-5 0:00:00,Q,1.28
1,2012-8-6 0:00:00,Q,3.5
1,2012-8-7 0:00:00,Q,5.83
1,2012-8-8 0:00:00,Q,9.27
1,2012-8-9 0:00:00,Q,8.46
1,2012-8-10 0:00:00,Q,4.59
1,2012-8-11 0:00:00,Q,3.06
1,2012-8-12 0:00:00,Q,2.26
1,2012-8-13 0:00:00,Q,1.61
1,2012-8-14 0:00:00,Q,1.02
1,2012-8-15 0:00:00,Q,0.548
1,2012-8-16 0:00:00,Q,0.414
1,2012-8-17 0:00:00,Q,0.306
1,2012-8-18 0:00:00,Q,0.198
1,2012-8-19 0:00:00,Q,0.09
1,2012-8-20 0:00:00,Q,0.026
1,2012-8-21 0:00:00,Q,0.104
1,2012-8-22 0:00:00,Q,0.261
1,2012-8-23 0:00:00,Q,0.041
1,2012-9-7 0:00:00,Q,0.051
1,2012-9-8 0:00:00,Q,2.268
1,2012-9-9 0:00:00,Q,2.498
1,2012-9-10 0:00:00,Q,0.6
1,2012-9-11 0:00:00,Q,0.288
1,2012-9-12 0:00:00,Q,0.078
1,2012-9-13 0:00:00,Q,0.31
1,2012-9-14 0:00:00,Q,0.496
1,2012-9-15 0:00:00,Q,0.427
1,2012-9-16 0:00:00,Q,0.338
1,2012-9-17 0:00:00,Q,0.25
1,2012-9-18 0:00:00,Q,0.162
1,2012-9-19 0:00:00,Q,0.074
1,2012-9-20 0:00:00,Q,0.005
1,2012-10-20 0:00:00,Q,0.014
1,2012-10-21 0:00:00,Q,0.076
1,2012-10-22 0:00:00,Q,0.097
1,2012-10-23 0:00:00,Q,0.007
1,2012-11-15 0:00:00,Q,0.011
1,2012-11-16 0:00:00,Q,0.058
1,2012-11-17 0:00:00,Q,0.108
1,2012-11-18 0:00:00,Q,0.158
1,2012-11-19 0:00:00,Q,0.208
1,2012-11-20 0:00:00,Q,0.22
1,2012-11-21 0:00:00,Q,0.104
1,2012-11-22 0:00:00,Q,0.007
1,2012-11-30 0:00:00,Q,0.049
1,2012-12-1 0:00:00,Q,0.257
1,2012-12-2 0:00:00,Q,0.33
1,2012-12-3 0:00:00,Q,0.024
1,2012-12-13 0:00:00,Q,0.014
1,2012-12-14 0:00:00,Q,0.076
1,2012-12-15 0:00:00,Q,0.112
1,2012-12-16 0:00:00,Q,0.054
1,2012-12-17 0:00:00,Q,0.004
1,2012-12-25 0:00:00,Q,0.036
1,2012-12-26 0:00:00,Q,0.145
1,2012-12-27 0:00:00,Q,0.127
1,2012-12-28 0:00:00,Q,0.099
1,2012-12-29 0:00:00,Q,0.07
1,2012-12-30 0:00:00,Q,0.042
1,2012-12-31 0:00:00,Q,0.014
1,2013-1-1 0:00:00,Q,0.052
1,2013-1-2 0:00:00,Q,0.156
1,2013-1-3 0:00:00,Q,0.26
1,2013-1-4 0:00:00,Q,0.364
1,2013-1-5 0:00:00,Q,0.44
1,2013-1-6 0:00:00,Q,0.431
1,2013-1-7 0:00:00,Q,0.415
1,2013-1-8 0:00:00,Q,0.399
1,2013-1-9 0:00:00,Q,0.383
1,2013-1-10 0:00:00,Q,0.37
1,2013-1-11 0:00:00,Q,0.368
1,2013-1-12 0:00:00,Q,0.366
1,2013-1-13 0:00:00,Q,0.364
1,2013-1-14 0:00:00,Q,0.362
1,2013-1-15 0:00:00,Q,0.358
1,2013-1-16 0:00:00,Q,0.348
1,2013-1-17 0:00:00,Q,0.338
1,2013-1-18 0:00:00,Q,0.328
1,2013-1-19 0:00:00,Q,0.318
1,2013-1-20 0:00:00,Q,0.297
1,2013-1-21 0:00:00,Q,0.238
1,2013-1-22 0:00:00,Q,0.176
1,2013-1-23 0:00:00,Q,0.114
1,2013-1-24 0:00:00,Q,0.052
1,2013-1-25 0:00:00,Q,0.009
1,2013-1-26 0:00:00,Q,0.03
1,2013-1-27 0:00:00,Q,0.054
1,2013-1-28 0:00:00,Q,0.08
1,2013-1-29 0:00:00,Q,0.104
1,2013-1-30 0:00:00,Q,0.13
1,2013-1-31 0:00:00,Q,0.171
1,2013-2-1 0:00:00,Q,0.269
1,2013-2-2 0:00:00,Q,0.371
1,2013-2-3 0:00:00,Q,0.473
1,2013-2-4 0:00:00,Q,0.575
1,2013-2-5 0:00:00,Q,0.648
1,2013-2-6 0:00:00,Q,0.625
1,2013-2-7 0:00:00,Q,0.595
1,2013-2-8 0:00:00,Q,0.565
1,2013-2-9 0:00:00,Q,0.535
1,2013-2-10 0:00:00,Q,0.506
1,2013-2-11 0:00:00,Q,0.48
1,2013-2-12 0:00:00,Q,0.454
1,2013-2-13 0:00:00,Q,0.428
1,2013-2-14 0:00:00,Q,0.402
1,2013-2-15 0:00:00,Q,0.447
1,2013-2-16 0:00:00,Q,0.723
1,2013-2-17 0:00:00,Q,1.02
1,2013-2-18 0:00:00,Q,1.31
1,2013-2-19 0:00:00,Q,1.6
1,2013-2-20 0:00:00,Q,1.79
1,2013-2-21 0:00:00,Q,1.64
1,2013-2-22 0:00:00,Q,1.46
1,2013-2-23 0:00:00,Q,1.27
1,2013-2-24 0:00:00,Q,1.09
1,2013-2-25 0:00:00,Q,0.951
1,2013-2-26 0:00:00,Q,0.948
1,2013-2-27 0:00:00,Q,0.954
1,2013-2-28 0:00:00,Q,0.939
1,2013-3-1 0:00:00,Q,0.85
1,2013-3-2 0:00:00,Q,0.756
1,2013-3-3 0:00:00,Q,0.662
1,2013-3-4 0:00:00,Q,0.568
1,2013-3-5 0:00:00,Q,0.486
1,2013-3-6 0:00:00,Q,0.443
1,2013-3-7 0:00:00,Q,0.403
1,2013-3-8 0:00:00,Q,0.363
1,2013-3-9 0:00:00,Q,0.323
1,2013-3-10 0:00:00,Q,0.292
1,2013-3-11 0:00:00,Q,0.292
1,2013-3-12 0:00:00,Q,0.294
1,2013-3-13 0:00:00,Q,0.296
1,2013-3-14 0:00:00,Q,0.298
1,2013-3-15 0:00:00,Q,0.308
1,2013-3-16 0:00:00,Q,0.344
1,2013-3-17 0:00:00,Q,0.382
1,2013-3-18 0:00:00,Q,0.42
1,2013-3-19 0:00:00,Q,0.458
1,2013-3-20 0:00:00,Q,0.488
1,2013-3-21 0:00:00,Q,0.49
1,2013-3-22 0:00:00,Q,0.49
1,2013-3-23 0:00:00,Q,0.49
1,2013-3-24 0:00:00,Q,0.49
1,2013-3-25 0:00:00,Q,0.491
1,2013-3-26 0:00:00,Q,0.494
1,2013-3-27 0:00:00,Q,0.498
1,2013-3-28 0:00:00,Q,0.5
1,2013-3-29 0:00:00,Q,0.504
1,2013-3-30 0:00:00,Q,0.508
1,2013-3-31 0:00:00,Q,0.501
1,2013-4-1 0:00:00,Q,0.463
1,2013-4-2 0:00:00,Q,0.423
1,2013-4-3 0:00:00,Q,0.383
1,2013-4-4 0:00:00,Q,0.343
1,2013-4-5 0:00:00,Q,0.312
1,2013-4-6 0:00:00,Q,0.308
1,2013-4-7 0:00:00,Q,0.306
1,2013-4-8 0:00:00,Q,0.304
1,2013-4-9 0:00:00,Q,0.302
1,2013-4-10 0:00:00,Q,0.292
1,2013-4-11 0:00:00,Q,0.26
1,2013-4-12 0:00:00,Q,0.226
1,2013-4-13 0:00:00,Q,0.192
1,2013-4-14 0:00:00,Q,0.158
1,2013-4-15 0:00:00,Q,0.135
1,2013-4-16 0:00:00,Q,0.146
1,2013-4-17 0:00:00,Q,0.16
1,2013-4-18 0:00:00,Q,0.174
1,2013-4-19 0:00:00,Q,0.188
1,2013-4-20 0:00:00,Q,0.196
1,2013-4-21 0:00:00,Q,0.184
1,2013-4-22 0:00:00,Q,0.17
1,2013-4-23 0:00:00,Q,0.156
1,2013-4-24 0:00:00,Q,0.142
1,2013-4-25 0:00:00,Q,0.128
1,2013-4-26 0:00:00,Q,0.114
1,2013-4-27 0:00:00,Q,0.1
1,2013-4-28 0:00:00,Q,0.086
1,2013-4-29 0:00:00,Q,0.072
1,2013-4-30 0:00:00,Q,0.058
1,2013-5-1 0:00:00,Q,0.046
1,2013-5-2 0:00:00,Q,0.034
1,2013-5-3 0:00:00,Q,0.022
1,2013-5-4 0:00:00,Q,0.01
1,2013-5-5 0:00:00,Q,0.055
1,2013-5-6 0:00:00,Q,0.287
1,2013-5-7 0:00:00,Q,0.533
1,2013-5-8 0:00:00,Q,0.779
1,2013-5-9 0:00:00,Q,1.03
1,2013-5-10 0:00:00,Q,1.19
1,2013-5-11 0:00:00,Q,1.07
1,2013-5-12 0:00:00,Q,0.934
1,2013-5-13 0:00:00,Q,0.799
1,2013-5-14 0:00:00,Q,0.663
1,2013-5-15 0:00:00,Q,0.632
1,2013-5-16 0:00:00,Q,0.942
1,2013-5-17 0:00:00,Q,1.28
1,2013-5-18 0:00:00,Q,1.6
1,2013-5-19 0:00:00,Q,1.94
1,2013-5-20 0:00:00,Q,2.13
1,2013-5-21 0:00:00,Q,1.83
1,2013-5-22 0:00:00,Q,1.5
1,2013-5-23 0:00:00,Q,1.16
1,2013-5-24 0:00:00,Q,0.828
1,2013-5-25 0:00:00,Q,0.563
1,2013-5-26 0:00:00,Q,0.522
1,2013-5-27 0:00:00,Q,0.5
1,2013-5-28 0:00:00,Q,0.476
1,2013-5-29 0:00:00,Q,0.452
1,2013-5-30 0:00:00,Q,0.43
1,2013-5-31 0:00:00,Q,0.402
1,2013-6-1 0:00:00,Q,0.359
1,2013-6-2 0:00:00,Q,0.315
1,2013-6-3 0:00:00,Q,0.271
1,2013-6-4 0:00:00,Q,0.227
1,2013-6-5 0:00:00,Q,0.427
1,2013-6-6 0:00:00,Q,1.42
1,2013-6-7 0:00:00,Q,4.96
1,2013-6-8 0:00:00,Q,6.38
1,2013-6-9 0:00:00,Q,2.8
1,2013-6-10 0:00:00,Q,2.34
1,2013-6-11 0:00:00,Q,1.98
1,2013-6-12 0:00:00,Q,1.62
1,2013-6-13 0:00:00,Q,1.27
1,2013-6-14 0:00:00,Q,0.914
1,2013-6-15 0:00:00,Q,0.629
1,2013-6-16 0:00:00,Q,0.564
1,2013-6-17 0:00:00,Q,0.516
1,2013-6-18 0:00:00,Q,0.468
1,2013-6-19 0:00:00,Q,0.42
1,2013-6-20 0:00:00,Q,0.395
1,2013-6-21 0:00:00,Q,0.445
1,2013-6-22 0:00:00,Q,0.501
1,2013-6-23 0:00:00,Q,0.557
1,2013-6-24 0:00:00,Q,0.613
1,2013-6-25 0:00:00,Q,0.66
1,2013-6-26 0:00:00,Q,0.679
1,2013-6-27 0:00:00,Q,0.695
1,2013-6-28 0:00:00,Q,0.711
1,2013-6-29 0:00:00,Q,0.727
1,2013-6-30 0:00:00,Q,0.722
1,2013-7-1 0:00:00,Q,0.647
1,2013-7-2 0:00:00,Q,0.567
1,2013-7-3 0:00:00,Q,0.487
1,2013-7-4 0:00:00,Q,0.407
1,2013-7-5 0:00:00,Q,2.21
1,2013-7-6 0:00:00,Q,12.46
1,2013-7-7 0:00:00,Q,7.84
1,2013-7-8 0:00:00,Q,2.84
1,2013-7-9 0:00:00,Q,1.76
1,2013-7-10 0:00:00,Q,0.9
1,2013-7-11 0:00:00,Q,0.757
1,2013-7-12 0:00:00,Q,0.669
1,2013-7-13 0:00:00,Q,0.581
1,2013-7-14 0:00:00,Q,0.493
1,2013-7-15 0:00:00,Q,0.408
1,2013-7-16 0:00:00,Q,0.331
1,2013-7-17 0:00:00,Q,0.254
1,2013-7-18 0:00:00,Q,0.178
1,2013-7-19 0:00:00,Q,0.102
1,2013-7-20 0:00:00,Q,0.047
1,2013-7-21 0:00:00,Q,0.062
1,2013-7-22 0:00:00,Q,0.082
1,2013-7-23 0:00:00,Q,0.102
1,2013-7-24 0:00:00,Q,0.123
1,2013-7-25 0:00:00,Q,0.134
1,2013-7-26 0:00:00,Q,0.112
1,2013-7-27 0:00:00,Q,0.09
1,2013-7-28 0:00:00,Q,0.066
1,2013-7-29 0:00:00,Q,0.042
1,2013-8-26 0:00:00,Q,0.107
1,2013-8-27 0:00:00,Q,0.198
1,2013-8-28 0:00:00,Q,0.29
1,2013-8-29 0:00:00,Q,0.382
1,2013-8-30 0:00:00,Q,0.474
1,2013-8-31 0:00:00,Q,0.529
1,2013-9-1 0:00:00,Q,0.466
1,2013-9-2 0:00:00,Q,0.394
1,2013-9-3 0:00:00,Q,0.322
1,2013-9-4 0:00:00,Q,0.25
1,2013-9-5 0:00:00,Q,0.21
1,2013-9-6 0:00:00,Q,0.274
1,2013-9-7 0:00:00,Q,0.346
1,2013-9-8 0:00:00,Q,0.418
1,2013-9-9 0:00:00,Q,0.49
1,2013-9-10 0:00:00,Q,0.534
1,2013-9-11 0:00:00,Q,0.489
1,2013-9-12 0:00:00,Q,0.437
1,2013-9-13 0:00:00,Q,0.385
1,2013-9-14 0:00:00,Q,0.333
1,2013-9-15 0:00:00,Q,0.28
1,2013-9-16 0:00:00,Q,0.222
1,2013-9-17 0:00:00,Q,0.164
1,2013-9-18 0:00:00,Q,0.106
1,2013-9-19 0:00:00,Q,0.048
1,2013-9-20 0:00:00,Q,0.003
1,2013-10-5 0:00:00,Q,0.051
1,2013-10-6 0:00:00,Q,0.266
1,2013-10-7 0:00:00,Q,2.494
1,2013-10-8 0:00:00,Q,3.722
1,2013-10-9 0:00:00,Q,0.948
1,2013-10-10 0:00:00,Q,1.12
1,2013-10-11 0:00:00,Q,1.12
1,2013-10-12 0:00:00,Q,1.1
1,2013-10-13 0:00:00,Q,1.08
1,2013-10-14 0:00:00,Q,1.06
1,2013-10-15 0:00:00,Q,1.04
1,2013-10-16 0:00:00,Q,1.01
1,2013-10-17 0:00:00,Q,0.976
1,2013-10-18 0:00:00,Q,0.942
1,2013-10-19 0:00:00,Q,0.908
1,2013-10-20 0:00:00,Q,0.856
1,2013-10-21 0:00:00,Q,0.745
1,2013-10-22 0:00:00,Q,0.629
1,2013-10-23 0:00:00,Q,0.513
1,2013-10-24 0:00:00,Q,0.397
1,2013-10-25 0:00:00,Q,0.307
1,2013-10-26 0:00:00,Q,0.302
1,2013-10-27 0:00:00,Q,0.304
1,2013-10-28 0:00:00,Q,0.306
1,2013-10-29 0:00:00,Q,0.308
1,2013-10-30 0:00:00,Q,0.304
1,2013-10-31 0:00:00,Q,0.282
1,2013-11-1 0:00:00,Q,0.26
1,2013-11-2 0:00:00,Q,0.236
1,2013-11-3 0:00:00,Q,0.212
1,2013-11-4 0:00:00,Q,0.19
1,2013-11-5 0:00:00,Q,0.171
1,2013-11-6 0:00:00,Q,0.17
1,2013-11-7 0:00:00,Q,0.17
1,2013-11-8 0:00:00,Q,0.17
1,2013-11-9 0:00:00,Q,0.17
1,2013-11-10 0:00:00,Q,0.17
1,2013-11-11 0:00:00,Q,0.17
1,2013-11-12 0:00:00,Q,0.17
1,2013-11-13 0:00:00,Q,0.17
1,2013-11-14 0:00:00,Q,0.17
1,2013-11-15 0:00:00,Q,0.162
1,2013-11-16 0:00:00,Q,0.13
1,2013-11-17 0:00:00,Q,0.096
1,2013-11-18 0:00:00,Q,0.062
1,2013-11-19 0:00:00,Q,0.028
1,2013-11-20 0:00:00,Q,0.002
1,2013-11-21 0:00:00,Q,0.002
1,2013-11-22 0:00:00,Q,0.002
1,2013-11-23 0:00:00,Q,0.002
1,2013-11-24 0:00:00,Q,0.002
1,2013-11-25 0:00:00,Q,0.002
1,2013-11-26 0:00:00,Q,0.002
1,2013-11-27 0:00:00,Q,0.002
1,2013-11-28 0:00:00,Q,0.002
1,2013-11-29 0:00:00,Q,0.002
1,2013-11-30 0:00:00,Q,0.002
1,2013-12-1 0:00:00,Q,0.002
1,2013-12-2 0:00:00,Q,0.002
1,2013-12-3 0:00:00,Q,0.002
1,2013-12-4 0:00:00,Q,0.002
1,2013-12-5 0:00:00,Q,0.002
1,2013-12-6 0:00:00,Q,0.002
1,2013-12-7 0:00:00,Q,0.002
1,2013-12-8 0:00:00,Q,0.002
1,2013-12-9 0:00:00,Q,0.002
1,2013-12-10 0:00:00,Q,0.002
1,2013-12-11 0:00:00,Q,0.002
1,2013-12-12 0:00:00,Q,0.002
1,2013-12-13 0:00:00,Q,0.002
1,2013-12-14 0:00:00,Q,0.002
1,2013-12-15 0:00:00,Q,0.002
1,2013-12-16 0:00:00,Q,0.002
1,2013-12-17 0:00:00,Q,0.095
1,2013-12-18 0:00:00,Q,0.139
1,2013-12-19 0:00:00,Q,0.183
1,2013-12-20 0:00:00,Q,0.208
1,2013-12-21 0:00:00,Q,0.169
1,2013-12-22 0:00:00,Q,0.125
1,2013-12-23 0:00:00,Q,0.081
1,2013-12-24 0:00:00,Q,0.037
1,2013-12-25 0:00:00,Q,0.002
1,2014-1-1 0:00:00,Q,0.004
1,2014-1-2 0:00:00,Q,0.011
1,2014-1-3 0:00:00,Q,0.018
1,2014-1-4 0:00:00,Q,0.026
1,2014-1-5 0:00:00,Q,0.032
1,2014-1-6 0:00:00,Q,0.032
1,2014-1-7 0:00:00,Q,0.031
1,2014-1-8 0:00:00,Q,0.031
1,2014-1-9 0:00:00,Q,0.03
1,2014-1-10 0:00:00,Q,0.03
1,2014-1-11 0:00:00,Q,0.03
1,2014-1-12 0:00:00,Q,0.03
1,2014-1-13 0:00:00,Q,0.03
1,2014-1-14 0:00:00,Q,0.03
1,2014-1-15 0:00:00,Q,0.03
1,2014-1-16 0:00:00,Q,0.03
1,2014-1-17 0:00:00,Q,0.029
1,2014-1-18 0:00:00,Q,0.029
1,2014-1-19 0:00:00,Q,0.028
1,2014-1-20 0:00:00,Q,0.028
1,2014-1-21 0:00:00,Q,0.028
1,2014-1-22 0:00:00,Q,0.028
1,2014-1-23 0:00:00,Q,0.028
1,2014-1-24 0:00:00,Q,0.028
1,2014-1-25 0:00:00,Q,0.028
1,2014-1-26 0:00:00,Q,0.027
1,2014-1-27 0:00:00,Q,0.026
1,2014-1-28 0:00:00,Q,0.026
1,2014-1-29 0:00:00,Q,0.024
1,2014-1-30 0:00:00,Q,0.024
1,2014-1-31 0:00:00,Q,0.023
1,2014-2-1 0:00:00,Q,0.023
1,2014-2-2 0:00:00,Q,0.023
1,2014-2-3 0:00:00,Q,0.023
1,2014-2-4 0:00:00,Q,0.023
1,2014-2-5 0:00:00,Q,0.034
1,2014-2-6 0:00:00,Q,0.079
1,2014-2-7 0:00:00,Q,0.127
1,2014-2-8 0:00:00,Q,0.175
1,2014-2-9 0:00:00,Q,0.223
1,2014-2-10 0:00:00,Q,0.258
1,2014-2-11 0:00:00,Q,0.248
1,2014-2-12 0:00:00,Q,0.236
1,2014-2-13 0:00:00,Q,0.222
1,2014-2-14 0:00:00,Q,0.21
1,2014-2-15 0:00:00,Q,0.211
1,2014-2-16 0:00:00,Q,0.262
1,2014-2-17 0:00:00,Q,0.318
1,2014-2-18 0:00:00,Q,0.374
1,2014-2-19 0:00:00,Q,0.43
1,2014-2-20 0:00:00,Q,0.472
1,2014-2-21 0:00:00,Q,0.467
1,2014-2-22 0:00:00,Q,0.458
1,2014-2-23 0:00:00,Q,0.45
1,2014-2-24 0:00:00,Q,0.442
1,2014-2-25 0:00:00,Q,0.435
1,2014-2-26 0:00:00,Q,0.434
1,2014-2-27 0:00:00,Q,0.434
1,2014-2-28 0:00:00,Q,0.434
1,2014-3-1 0:00:00,Q,0.434
1,2014-3-2 0:00:00,Q,0.434
1,2014-3-3 0:00:00,Q,0.434
1,2014-3-4 0:00:00,Q,0.434
1,2014-3-5 0:00:00,Q,0.427
1,2014-3-6 0:00:00,Q,0.399
1,2014-3-7 0:00:00,Q,0.369
1,2014-3-8 0:00:00,Q,0.339
1,2014-3-9 0:00:00,Q,0.309
1,2014-3-10 0:00:00,Q,0.284
1,2014-3-11 0:00:00,Q,0.273
1,2014-3-12 0:00:00,Q,0.263
1,2014-3-13 0:00:00,Q,0.253
1,2014-3-14 0:00:00,Q,0.243
1,2014-3-15 0:00:00,Q,0.234
1,2014-3-16 0:00:00,Q,0.23
1,2014-3-17 0:00:00,Q,0.226
1,2014-3-18 0:00:00,Q,0.222
1,2014-3-19 0:00:00,Q,0.218
1,2014-3-20 0:00:00,Q,0.216
1,2014-3-21 0:00:00,Q,0.22
1,2014-3-22 0:00:00,Q,0.224
1,2014-3-23 0:00:00,Q,0.228
1,2014-3-24 0:00:00,Q,0.232
1,2014-3-25 0:00:00,Q,0.243
1,2014-3-26 0:00:00,Q,0.278
1,2014-3-27 0:00:00,Q,0.316
1,2014-3-28 0:00:00,Q,0.352
1,2014-3-29 0:00:00,Q,0.39
1,2014-3-30 0:00:00,Q,0.428
1,2014-3-31 0:00:00,Q,0.453
1,2014-4-1 0:00:00,Q,0.438
1,2014-4-2 0:00:00,Q,0.42
1,2014-4-3 0:00:00,Q,0.401
1,2014-4-4 0:00:00,Q,0.383
1,2014-4-5 0:00:00,Q,0.367
1,2014-4-6 0:00:00,Q,0.36
1,2014-4-7 0:00:00,Q,0.353
1,2014-4-8 0:00:00,Q,0.347
1,2014-4-9 0:00:00,Q,0.34
1,2014-4-10 0:00:00,Q,0.415
1,2014-4-11 0:00:00,Q,0.751
1,2014-4-12 0:00:00,Q,0.955
1,2014-4-13 0:00:00,Q,0.592
1,2014-4-14 0:00:00,Q,0.537
1,2014-4-15 0:00:00,Q,0.549
1,2014-4-16 0:00:00,Q,0.68
1,2014-4-17 0:00:00,Q,0.855
1,2014-4-18 0:00:00,Q,1.15
1,2014-4-19 0:00:00,Q,1.29
1,2014-4-20 0:00:00,Q,0.941
1,2014-4-21 0:00:00,Q,1.05
1,2014-4-22 0:00:00,Q,1.13
1,2014-4-23 0:00:00,Q,0.966
1,2014-4-24 0:00:00,Q,0.778
1,2014-4-25 0:00:00,Q,0.631
