Y	M	D	62903180	62915310	62922800	62942717	62942747
2010	1	1	0	0	0	0	0
2010	1	2	0	0	0	0	0
2010	1	3	0	0	0	0	0
2010	1	4	0	0	0	0	0
2010	1	5	0	0	0	0	0
2010	1	6	0	0	0	0	0
2010	1	7	0	0	0	0	0
2010	1	8	0	0	0	0	0
2010	1	9	0	0	0	0	0
2010	1	10	0	1	1.5	0.8	0.8
2010	1	11	0	1	0.5	0.5	0.5
2010	1	12	0	0	0	0	0
2010	1	13	0	0	0	0	0
2010	1	14	0	0	0	0	0
2010	1	15	0	0	0	0	0
2010	1	16	0	0	0	0	0
2010	1	17	0	0	0	0	0
2010	1	18	0	0	0	0	0
2010	1	19	0	0	0	0	0
2010	1	20	0	0	0	0	0
2010	1	21	0	0	1.5	0.5	0.5
2010	1	22	0	0	0	0	0
2010	1	23	0	0	0	0	0
2010	1	24	0	0.5	0.5	0.3	0.3
2010	1	25	0	0	0	0	0
2010	1	26	0	0	0	0	0
2010	1	27	1.5	0.5	2.5	1.5	1.5
2010	1	28	0	0.5	0	0.2	0.2
2010	1	29	0	0	0	0	0
2010	1	30	4	3.5	4.5	4	4
2010	1	31	7	8	7.5	7.5	7.5
2010	2	1	1	2	2.5	1.8	1.8
2010	2	2	0	0	0	0	0
2010	2	3	0	0	0	0	0
2010	2	4	0	0	0	0	0
2010	2	5	0	0	0	0	0
2010	2	6	0	0.5	0	0.2	0.2
2010	2	7	0	0	0	0	0
2010	2	8	0	0	0	0	0
2010	2	9	6.5	9	4.5	6.7	6.7
2010	2	10	11.5	26	23	20.2	20.2
2010	2	11	0	0.5	2	0.8	0.8
2010	2	12	2.5	7.5	7	5.7	5.7
2010	2	13	0	2	2	1.3	1.3
2010	2	14	0.5	4.5	4.5	3.2	3.2
2010	2	15	0	3	3.5	2.2	2.2
2010	2	16	0	3.5	3.5	2.3	2.3
2010	2	17	0	1	1.5	0.8	0.8
2010	2	18	0	0	0	0	0
2010	2	19	0	0	0	0	0
2010	2	20	0	0	0	0	0
2010	2	21	0	0	0	0	0
2010	2	22	0	0	0	0	0
2010	2	23	0	0	0	0	0
2010	2	24	0	0	0	0	0
2010	2	25	4	7	8.5	6.5	6.5
2010	2	26	1	1.5	1.5	1.3	1.3
2010	2	27	0	0	0	0	0
2010	2	28	3	5	4	4	4
2010	3	1	0.5	0.5	0.5	0.5	0.5
2010	3	2	15	14.5	16	15.2	15.2
2010	3	3	11.5	20	17.5	16.3	16.3
2010	3	4	0	0.5	0.5	0.3	0.3
2010	3	5	7.5	14.5	18.5	13.5	13.5
2010	3	6	0	2	3.5	1.8	1.8
2010	3	7	0	9	4.5	4.5	4.5
2010	3	8	0	0	0	0	0
2010	3	9	0	2.5	2.5	1.7	1.7
2010	3	10	0	0	0	0	0
2010	3	11	0	0	0	0	0
2010	3	12	0	0	0	0	0
2010	3	13	0	0	0	0	0
2010	3	14	3.5	4	4	3.8	3.8
2010	3	15	1	3	5	3	3
2010	3	16	0	0	0	0	0
2010	3	17	0	0	0	0	0
2010	3	18	0	0	0	0	0
2010	3	19	0	0	0	0	0
2010	3	20	0	0	0	0	0
2010	3	21	0	0	0	0	0
2010	3	22	3.5	5	3.5	4	4
2010	3	23	15	21.5	24	20.2	20.2
2010	3	24	3	5	8.5	5.5	5.5
2010	3	25	0	0	0	0	0
2010	3	26	0	0	0	0	0
2010	3	27	0.5	1	0	0.5	0.5
2010	3	28	0	0	0	0	0
2010	3	29	0	0	0	0	0
2010	3	30	2.5	3	2.5	2.7	2.7
2010	3	31	19.5	23.5	29.5	24.2	24.2
2010	4	1	10.5	19	24.5	18	18
2010	4	2	0	0	0	0	0
2010	4	3	0	0	0	0	0
2010	4	4	0	0	0	0	0
2010	4	5	0	0	0	0	0
2010	4	6	0	0	0	0	0
2010	4	7	0	0	0	0	0
2010	4	8	0	0	0	0	0
2010	4	9	0	0	0	0	0
2010	4	10	0	0	0	0	0
2010	4	11	16	23	23	20.7	20.7
2010	4	12	8.5	13	11.5	11	11
2010	4	13	0.5	0.5	1.5	0.8	0.8
2010	4	14	2.5	6	4	4.2	4.2
2010	4	15	0	0	0.5	0.2	0.2
2010	4	16	0	0	0	0	0
2010	4	17	0	0	0	0	0
2010	4	18	20	14.5	17	17.2	17.2
2010	4	19	18	17.5	14.5	16.7	16.7
2010	4	20	4	3	2	3	3
2010	4	21	10.5	16.5	21.5	16.2	16.2
2010	4	22	0	0.5	1	0.5	0.5
2010	4	23	0	0	0	0	0
2010	4	24	0	0	0	0	0
2010	4	25	8.5	10	10	9.5	9.5
2010	4	26	0.5	1	1	0.8	0.8
2010	4	27	0	0	0	0	0
2010	4	28	1	1.5	1	1.2	1.2
2010	4	29	0	0	0	0	0
2010	4	30	0	0	0	0	0
2010	5	1	0	0	0	0	0
2010	5	2	0	0	0	0	0
2010	5	3	0	0	0	0	0
2010	5	4	6.5	5	6.5	6	6
2010	5	5	11	11	8	10	10
2010	5	6	0	0	0	0	0
2010	5	7	0	0	0	0	0
2010	5	8	1	2	3.5	2.2	2.2
2010	5	9	0	0	0	0	0
2010	5	10	0	0	0	0	0
2010	5	11	0	0	0	0	0
2010	5	12	0	0	0	0	0
2010	5	13	1	0.5	1	0.8	0.8
2010	5	14	0	0	0	0	0
2010	5	15	0	0	0	0	0
2010	5	16	7	2.5	6	5.2	5.2
2010	5	17	5	3	5.5	4.5	4.5
2010	5	18	0	0	0	0	0
2010	5	19	0	0	0	0	0
2010	5	20	0	0	0	0	0
2010	5	21	36	53.5	43	44.2	44.2
2010	5	22	3.5	5	16.5	8.3	8.3
2010	5	23	0	0.5	0	0.2	0.2
2010	5	24	0	0	0	0	0
2010	5	25	0	0	0	0	0
2010	5	26	0	0	0	0	0
2010	5	27	0.5	0.5	0	0.3	0.3
2010	5	28	0.5	0.5	1.5	0.8	0.8
2010	5	29	0	0	0	0	0
2010	5	30	1	2.5	0	1.2	1.2
2010	5	31	0	0.5	0	0.2	0.2
2010	6	1	0	0	0	0	0
2010	6	2	0	0	0	0	0
2010	6	3	0	0	0	0	0
2010	6	4	0	0	0	0	0
2010	6	5	0	0	0	0	0
2010	6	6	0	0	0	0	0
2010	6	7	0	0	0	0	0
2010	6	8	35.5	31	40	35.5	35.5
2010	6	9	25	28	28.5	27.2	27.2
2010	6	10	0	0	2	0.7	0.7
2010	6	11	0	0	0	0	0
2010	6	12	0	0	0	0	0
2010	6	13	0	0	0	0	0
2010	6	14	0	0	0	0	0
2010	6	15	0	0	0	0	0
2010	6	16	0	0	0	0	0
2010	6	17	0	0	0	0	0
2010	6	18	0	0	0	0	0
2010	6	19	0	0	0	0	0
2010	6	20	0	0	0	0	0
2010	6	21	0	0	0	0	0
2010	6	22	0	0	0	0	0
2010	6	23	0	0	0	0	0
2010	6	24	0	0	0	0	0
2010	6	25	0	0	0	0	0
2010	6	26	0	0	0	0	0
2010	6	27	0	0	0	0	0
2010	6	28	0	0	0	0	0
2010	6	29	0	0	24	8	8
2010	6	30	0	0	0	0	0
2010	7	1	0	0	0	0	0
2010	7	2	4	0	4	2.7	2.7
2010	7	3	9.5	10.5	35	18.3	18.3
2010	7	4	4.5	2	20.5	9	9
2010	7	5	1	1.5	16.5	6.3	6.3
2010	7	6	0	0	0	0	0
2010	7	7	0	0	0	0	0
2010	7	8	0	0.5	0	0.2	0.2
2010	7	9	6.5	0	0	2.2	2.2
2010	7	10	6.5	5	8.5	6.7	6.7
2010	7	11	0.5	0	3	1.2	1.2
2010	7	12	115	110	144.5	123.2	123.2
2010	7	13	0.5	0.5	0.5	0.5	0.5
2010	7	14	0	0	0	0	0
2010	7	15	1.5	1	0	0.8	0.8
2010	7	16	6.5	12.5	27.5	15.5	15.5
2010	7	17	0	0	0	0	0
2010	7	18	4	7.5	0.5	4	4
2010	7	19	0	0	0	0	0
2010	7	20	0.5	1	32	11.2	11.2
2010	7	21	3.5	3	3	3.2	3.2
2010	7	22	6	3	2.5	3.8	3.8
2010	7	23	0	0	0	0	0
2010	7	24	0	0	19	6.3	6.3
2010	7	25	0	0	0	0	0
2010	7	26	0	0	0	0	0
2010	7	27	0	0	0	0	0
2010	7	28	0	0	0	0	0
2010	7	29	0	0	0	0	0
2010	7	30	0	0	0	0	0
2010	7	31	0	0	0	0	0
2010	8	1	0	0	0	0	0
2010	8	2	0	0	0	0	0
2010	8	3	0	0	0	0	0
2010	8	4	0	0	0	0	0
2010	8	5	0	0	0	0	0
2010	8	6	0	0	0.5	0.2	0.2
2010	8	7	0	0	0	0	0
2010	8	8	0	0	0	0	0
2010	8	9	0	0	0	0	0
2010	8	10	0	0	0	0	0
2010	8	11	0	0	0	0	0
2010	8	12	0	0	0	0	0
2010	8	13	0	0	0	0	0
2010	8	14	16	6	7.5	9.8	9.8
2010	8	15	17	17.5	21.5	18.7	18.7
2010	8	16	27.5	16	36	26.5	26.5
2010	8	17	0	0	0	0	0
2010	8	18	0	0	0	0	0
2010	8	19	0	0	0	0	0
2010	8	20	0	0	0	0	0
2010	8	21	0	0	0	0	0
2010	8	22	0	0.5	0	0.2	0.2
2010	8	23	0	1	0	0.3	0.3
2010	8	24	6.5	6	3	5.2	5.2
2010	8	25	12	6.5	11.5	10	10
2010	8	26	11.5	9.5	8.5	9.8	9.8
2010	8	27	20.5	21.5	25.5	22.5	22.5
2010	8	28	0	0.5	0	0.2	0.2
2010	8	29	0	0	0	0	0
2010	8	30	0	0	0	0	0
2010	8	31	0	0	0	0	0
2010	9	1	0	0	0	0	0
2010	9	2	9	10.5	14.5	11.3	11.3
2010	9	3	24	41.5	49	38.2	38.2
2010	9	4	26.5	19	29	24.8	24.8
2010	9	5	0	0	0	0	0
2010	9	6	0	0	0	0	0
2010	9	7	0	0	0	0	0
2010	9	8	0	0	0	0	0
2010	9	9	0	0	0	0	0
2010	9	10	0	2.5	16	6.2	6.2
2010	9	11	0.5	0.5	1.5	0.8	0.8
2010	9	12	0	0	0	0	0
2010	9	13	4.5	13	7.5	8.3	8.3
2010	9	14	30	28	18	25.3	25.3
2010	9	15	0	0	0	0	0
2010	9	16	0	0	0	0	0
2010	9	17	0	0	0	0	0
2010	9	18	0	0	0	0	0
2010	9	19	0	0	0	0	0
2010	9	20	0	0	0	0	0
2010	9	21	0	0	4	1.3	1.3
2010	9	22	27	30	30	29	29
2010	9	23	0	0	0	0	0
2010	9	24	0	0	0	0	0
2010	9	25	0	0	1	0.3	0.3
2010	9	26	4	5.5	6.5	5.3	5.3
2010	9	27	1	0.5	1.5	1	1
2010	9	28	0.5	1	1.5	1	1
2010	9	29	0.5	0	0.5	0.3	0.3
2010	9	30	0	0	0	0	0
2010	10	1	1	1	1.5	1.2	1.2
2010	10	2	6.5	10.5	9.5	8.8	8.8
2010	10	3	0	0	0	0	0
2010	10	4	0	0	0	0	0
2010	10	5	0	0	0	0	0
2010	10	6	0	0	0	0	0
2010	10	7	0	0	0	0	0
2010	10	8	0	0	0	0	0
2010	10	9	0	0	0	0	0
2010	10	10	0.5	1	0.5	0.7	0.7
2010	10	11	1	3	4	2.7	2.7
2010	10	12	0.5	1	1	0.8	0.8
2010	10	13	2	4.5	4.5	3.7	3.7
2010	10	14	1.5	2	2	1.8	1.8
2010	10	15	0	0.5	0	0.2	0.2
2010	10	16	0	0	0	0	0
2010	10	17	0	0	0	0	0
2010	10	18	0	0	0	0	0
2010	10	19	0	0	0	0	0
2010	10	20	0	0	0	0	0
2010	10	21	0	0	0	0	0
2010	10	22	0	0	0	0	0
2010	10	23	0	0	0	0	0
2010	10	24	0	4.5	3	2.5	2.5
2010	10	25	0.5	0	0.5	0.3	0.3
2010	10	26	0	0.5	0	0.2	0.2
2010	10	27	0	0	0	0	0
2010	10	28	0	0	0	0	0
2010	10	29	0	0	0	0	0
2010	10	30	0	0	0	0	0
2010	10	31	0	0	0	0	0
2010	11	1	0	0	0	0	0
2010	11	2	0	0	0	0	0
2010	11	3	0	0	0	0	0
2010	11	4	0	0	0	0	0
2010	11	5	0	0	0	0	0
2010	11	6	0	0	0	0	0
2010	11	7	0	0	0	0	0
2010	11	8	0	0	0	0	0
2010	11	9	0	0	0	0	0
2010	11	10	0	0	0	0	0
2010	11	11	0	0	0	0	0
2010	11	12	0	0	0	0	0
2010	11	13	0	0	0	0	0
2010	11	14	2.5	5	6.5	4.7	4.7
2010	11	15	0.5	1.5	1.5	1.2	1.2
2010	11	16	0	0	0	0	0
2010	11	17	0	0	0	0	0
2010	11	18	0	0	0	0	0
2010	11	19	0	0	0	0	0
2010	11	20	0	0	0	0	0
2010	11	21	0	0	0	0	0
2010	11	22	0	0	0	0	0
2010	11	23	0	0	0	0	0
2010	11	24	0	0	0	0	0
2010	11	25	0	0	0	0	0
2010	11	26	0	0	0	0	0
2010	11	27	0	0	0	0	0
2010	11	28	0	0	0	0	0
2010	11	29	0	0	0	0	0
2010	11	30	0	0	0	0	0
2010	12	1	0	0	0	0	0
2010	12	2	0	0	0	0	0
2010	12	3	0	0	0	0	0
2010	12	4	0	0	0	0	0
2010	12	5	0	0	0	0	0
2010	12	6	0	0	0	0	0
2010	12	7	0	0	0	0	0
2010	12	8	0	0	0	0	0
2010	12	9	0	0	0	0	0
2010	12	10	0	0	0	0	0
2010	12	11	0	0	0	0	0
2010	12	12	11.5	10.5	10	10.7	10.7
2010	12	13	2	4	5	3.7	3.7
2010	12	14	0	1	1	0.7	0.7
2010	12	15	0	0.5	0.5	0.3	0.3
2010	12	16	0	0	0	0	0
2010	12	17	0	0	0	0	0
2010	12	18	0	0	0	0	0
2010	12	19	0	0	0	0	0
2010	12	20	0	0	0	0	0
2010	12	21	0	0	0	0	0
2010	12	22	0	0	0	0	0
2010	12	23	0	0	0	0	0
2010	12	24	0	0	0	0	0
2010	12	25	0	0	0	0	0
2010	12	26	0	0	0	0	0
2010	12	27	0	0	0	0	0
2010	12	28	0	0	0	0	0
2010	12	29	0	0	0	0	0
2010	12	30	0	1	0	0.3	0.3
2010	12	31	0	0	0	0	0
2011	1	1	0	0	0	0	0
2011	1	2	0	0	0	0	0
2011	1	3	0	0	0	0	0
2011	1	4	0	0	0	0	0
2011	1	5	0	0	0	0	0
2011	1	6	0	0	0	0	0
2011	1	7	0	0	0	0	0
2011	1	8	0	0	0	0	0
2011	1	9	0	0	0	0	0
2011	1	10	0	0	0	0	0
2011	1	11	0	0	0	0	0
2011	1	12	0	0	0	0	0
2011	1	13	0	0	0	0	0
2011	1	14	0	0	0	0	0
2011	1	15	0	0	0	0	0
2011	1	16	0	0	0	0	0
2011	1	17	0	0	0	0	0
2011	1	18	0	0	0	0	0
2011	1	19	0	1	0.5	0.5	0.5
2011	1	20	0	0.5	1.5	0.7	0.7
2011	1	21	0.5	4	3.5	2.7	2.7
2011	1	22	0	0	0.5	0.2	0.2
2011	1	23	0	0	0	0	0
2011	1	24	0	0	0	0	0
2011	1	25	0	0	0	0	0
2011	1	26	0	0	0	0	0
2011	1	27	0	2	1.5	1.2	1.2
2011	1	28	0	4.5	4.5	3	3
2011	1	29	0	0.5	0.5	0.3	0.3
2011	1	30	0	0.5	0	0.2	0.2
2011	1	31	0	0	0	0	0
2011	2	1	0	0	0	0	0
2011	2	2	0	0	0	0	0
2011	2	3	0	0	0	0	0
2011	2	4	0	0	0	0	0
2011	2	5	0	0	0	0	0
2011	2	6	0	0	0	0	0
2011	2	7	0	0	0	0	0
2011	2	8	0	0	0	0	0
2011	2	9	0	2.5	3.5	2	2
2011	2	10	0	4	2.5	2.2	2.2
2011	2	11	0	0	0	0	0
2011	2	12	0	0	0	0	0
2011	2	13	0	0.5	0.5	0.3	0.3
2011	2	14	0	0	0	0	0
2011	2	15	0	0	0	0	0
2011	2	16	0	0	0	0	0
2011	2	17	0	0	0	0	0
2011	2	18	0	0	0	0	0
2011	2	19	0	0	0	0	0
2011	2	20	0	0	0	0	0
2011	2	21	0	0	0	0	0
2011	2	22	0	0	0	0	0
2011	2	23	0	0	0	0	0
2011	2	24	0	0	0	0	0
2011	2	25	0	0	0	0	0
2011	2	26	4.5	4.5	8	5.7	5.7
2011	2	27	0.5	0.5	0.5	0.5	0.5
2011	2	28	1.5	3.5	3.5	2.8	2.8
2011	3	1	1	1	1.5	1.2	1.2
2011	3	2	0	0	0	0	0
2011	3	3	0	0	0	0	0
2011	3	4	0	0	0	0	0
2011	3	5	0	0	0	0	0
2011	3	6	0	0	0	0	0
2011	3	7	0	0	0	0	0
2011	3	8	0	0	0	0	0
2011	3	9	0	0	0	0	0
2011	3	10	0	0	0	0	0
2011	3	11	0	0	0	0	0
2011	3	12	0	0	0	0	0
2011	3	13	0	0	0	0	0
2011	3	14	0	0	0	0	0
2011	3	15	0	0	0	0	0
2011	3	16	0	0	0	0	0
2011	3	17	0	0	0	0	0
2011	3	18	0	0	0	0	0
2011	3	19	0	0	0	0	0
2011	3	20	3	7	7.5	5.8	5.8
2011	3	21	15	25	22.5	20.8	20.8
2011	3	22	1	1	2	1.3	1.3
2011	3	23	0	0	0	0	0
2011	3	24	0	0	0	0	0
2011	3	25	0	0	0	0	0
2011	3	26	0	0	0	0	0
2011	3	27	0	0	0	0	0
2011	3	28	0	0	0	0	0
2011	3	29	0	0	0	0	0
2011	3	30	0	0	0	0	0
2011	3	31	0	0	0	0	0
2011	4	1	0	0	0	0	0
2011	4	2	0.5	2	1.5	1.3	1.3
2011	4	3	0.5	1.5	1.5	1.2	1.2
2011	4	4	0	0	0	0	0
2011	4	5	0	0	0	0	0
2011	4	6	3.5	5	4.5	4.3	4.3
2011	4	7	0	0	0	0	0
2011	4	8	0	0	0	0	0
2011	4	9	0	0	0	0	0
2011	4	10	0	0	0	0	0
2011	4	11	0	0	0	0	0
2011	4	12	0	0	0	0	0
2011	4	13	0	0	0	0	0
2011	4	14	0	0	0	0	0
2011	4	15	0	0	0	0	0
2011	4	16	0	0	0	0	0
2011	4	17	0	0	0	0	0
2011	4	18	0	0	0	0	0
2011	4	19	0	0	0	0	0
2011	4	20	0	0	0	0	0
2011	4	21	0	0	0	0	0
2011	4	22	0	0	0	0	0
2011	4	23	0	0	0	0	0
2011	4	24	0	0	0	0	0
2011	4	25	0	0	0	0	0
2011	4	26	0.5	1	0	0.5	0.5
2011	4	27	1	1	3	1.7	1.7
2011	4	28	0	0	0	0	0
2011	4	29	0	0	0	0	0
2011	4	30	0	0	0	0	0
2011	5	1	0	0	0	0	0
2011	5	2	2.5	5	6.5	4.7	4.7
2011	5	3	0	0.5	0	0.2	0.2
2011	5	4	0	0	0	0	0
2011	5	5	0	0	0	0	0
2011	5	6	0	0	0	0	0
2011	5	7	0	0	0	0	0
2011	5	8	0	0	0	0	0
2011	5	9	0	0	0	0	0
2011	5	10	33.5	16.5	45.5	31.8	31.8
2011	5	11	0	0	0.5	0.2	0.2
2011	5	12	0	0	0	0	0
2011	5	13	0	0	0	0	0
2011	5	14	0	0	0	0	0
2011	5	15	0	0	0	0	0
2011	5	16	0	0	0	0	0
2011	5	17	0	0	0	0	0
2011	5	18	0	0	0	0	0
2011	5	19	0	0	0	0	0
2011	5	20	0	0	0	0	0
2011	5	21	0	0	0	0	0
2011	5	22	4	10	6.5	6.8	6.8
2011	5	23	0	1	0.5	0.5	0.5
2011	5	24	0	0	0	0	0
2011	5	25	0	0	0	0	0
2011	5	26	0	0	0	0	0
2011	5	27	0	0	0	0	0
2011	5	28	0	0	0	0	0
2011	5	29	0	0	0	0	0
2011	5	30	0	0	0	0	0
2011	5	31	0	0	0	0	0
2011	6	1	0	0	0	0	0
2011	6	2	0	0	0	0	0
2011	6	3	0	0	0	0	0
2011	6	4	1	0.5	1	0.8	0.8
2011	6	5	0	0	0	0	0
2011	6	6	14	15.5	23.5	17.7	17.7
2011	6	7	0	0	0	0	0
2011	6	8	0	0	0	0	0
2011	6	9	2.5	2.5	0	1.7	1.7
2011	6	10	8	7.5	4.5	6.7	6.7
2011	6	11	0	0	0	0	0
2011	6	12	0	0	0	0	0
2011	6	13	9	20.5	12	13.8	13.8
2011	6	14	14	14	24.5	17.5	17.5
2011	6	15	0	0.5	0	0.2	0.2
2011	6	16	0	0	0	0	0
2011	6	17	12.5	13.5	17.5	14.5	14.5
2011	6	18	33.5	51.5	43.5	42.8	42.8
2011	6	19	0	0	0	0	0
2011	6	20	0	0	0	0	0
2011	6	21	10.5	11.5	9	10.3	10.3
2011	6	22	0	0.5	0	0.2	0.2
2011	6	23	11	11	6.5	9.5	9.5
2011	6	24	9	13.5	28.5	17	17
2011	6	25	2.5	4	3.5	3.3	3.3
2011	6	26	0	0	0	0	0
2011	6	27	0	0	0	0	0
2011	6	28	1	0.5	0.5	0.7	0.7
2011	6	29	0	0	0	0	0
2011	6	30	0	0	0	0	0
2011	7	1	0	0	0	0	0
2011	7	2	0	0	0	0	0
2011	7	3	0	0	0	0	0
2011	7	4	0	1	2.5	1.2	1.2
2011	7	5	0.5	2	3	1.8	1.8
2011	7	6	2	0	0	0.7	0.7
2011	7	7	0	0	0	0	0
2011	7	8	12	8.5	2.5	7.7	7.7
2011	7	9	0	0	0	0	0
2011	7	10	0	0	0	0	0
2011	7	11	56.5	31.5	61.5	49.8	49.8
2011	7	12	0.5	0.5	0	0.3	0.3
2011	7	13	0.5	1	0	0.5	0.5
2011	7	14	2	5	4	3.7	3.7
2011	7	15	0.5	0.5	0.5	0.5	0.5
2011	7	16	2	3.5	4	3.2	3.2
2011	7	17	15	9.5	16	13.5	13.5
2011	7	18	4.5	4.5	1	3.3	3.3
2011	7	19	1	1	1	1	1
2011	7	20	0	0	0	0	0
2011	7	21	0.5	0.5	0	0.3	0.3
2011	7	22	0	0	0	0	0
2011	7	23	0	0	0	0	0
2011	7	24	0	0	0	0	0
2011	7	25	37	40	25	34	34
2011	7	26	14	1	2.5	5.8	5.8
2011	7	27	24.5	28.5	22	25	25
2011	7	28	0	0	0	0	0
2011	7	29	0	0	0	0	0
2011	7	30	0	0	0	0	0
2011	7	31	0	0	0	0	0
2011	8	1	1.5	2	1.5	1.7	1.7
2011	8	2	21	16.5	41	26.2	26.2
2011	8	3	1	2	4	2.3	2.3
2011	8	4	0	0	0	0	0
2011	8	5	0	0	0	0	0
2011	8	6	0	0	0	0	0
2011	8	7	14	0	0	4.7	4.7
2011	8	8	0	0	18.5	6.2	6.2
2011	8	9	2	0	0	0.7	0.7
2011	8	10	41.5	18	38	32.5	32.5
2011	8	11	7.5	5.5	0.5	4.5	4.5
2011	8	12	0	0	0	0	0
2011	8	13	0	0	71.5	23.8	23.8
2011	8	14	16	2.5	0	6.2	6.2
2011	8	15	0	0	0	0	0
2011	8	16	0	0	0	0	0
2011	8	17	0	0	0	0	0
2011	8	18	4	2.5	8.5	5	5
2011	8	19	1	1.5	10	4.2	4.2
2011	8	20	0	0	0	0	0
2011	8	21	5.5	7.5	13	8.7	8.7
2011	8	22	0.5	1	3.5	1.7	1.7
2011	8	23	22.5	29	25.5	25.7	25.7
2011	8	24	3	6.5	3	4.2	4.2
2011	8	25	14.5	8	14.5	12.3	12.3
2011	8	26	0.5	2.5	2	1.7	1.7
2011	8	27	0	0	0	0	0
2011	8	28	29.5	19.5	5	18	18
2011	8	29	17.5	4.5	20	14	14
2011	8	30	11	18.5	24.5	18	18
2011	8	31	0	0	0.5	0.2	0.2
2011	9	1	0	0	0	0	0
2011	9	2	0	0	0	0	0
2011	9	3	0	0	0	0	0
2011	9	4	0	0	0	0	0
2011	9	5	0	0	0	0	0
2011	9	6	0	0	0	0	0
2011	9	7	2.5	5	1	2.8	2.8
2011	9	8	0	1	0.5	0.5	0.5
2011	9	9	2.5	4.5	5	4	4
2011	9	10	0	0	0	0	0
2011	9	11	0	0	0	0	0
2011	9	12	0	0	0	0	0
2011	9	13	0	0	0	0	0
2011	9	14	0	0	0	0	0
2011	9	15	0	0	0	0	0
2011	9	16	0	0	0	0	0
2011	9	17	0	0	0	0	0
2011	9	18	0	0	0	0	0
2011	9	19	0.5	0.5	0	0.3	0.3
2011	9	20	0	0	0	0	0
2011	9	21	0	0	0	0	0
2011	9	22	0	0	0	0	0
2011	9	23	0	0	0	0	0
2011	9	24	0	0	0	0	0
2011	9	25	0	0	0	0	0
2011	9	26	0	0	0	0	0
2011	9	27	0	0	0	0	0
2011	9	28	0	0	0	0	0
2011	9	29	2.5	4	7	4.5	4.5
2011	9	30	8	9.5	11.5	9.7	9.7
2011	10	1	0	0	0	0	0
2011	10	2	5	5.5	6	5.5	5.5
2011	10	3	0	0	0	0	0
2011	10	4	0	0	0	0	0
2011	10	5	0	0	0	0	0
2011	10	6	0	0	0	0	0
2011	10	7	0	0	0	0	0
2011	10	8	0	0	0	0	0
2011	10	9	0	0	0	0	0
2011	10	10	0	0	0	0	0
2011	10	11	0	0	0	0	0
2011	10	12	4.5	5.5	5.5	5.2	5.2
2011	10	13	0.5	0	0	0.2	0.2
2011	10	14	0	0	0	0	0
2011	10	15	0	0	0	0	0
2011	10	16	0	0	0	0	0
2011	10	17	0	0	0	0	0
2011	10	18	0	0	0	0	0
2011	10	19	0	0	0	0	0
2011	10	20	0	0	0	0	0
2011	10	21	0	0	0	0	0
2011	10	22	0	0	0	0	0
2011	10	23	7	12.5	14	11.2	11.2
2011	10	24	6	9	9	8	8
2011	10	25	0	0	0	0	0
2011	10	26	0	0	0	0	0
2011	10	27	0	0	0	0	0
2011	10	28	6	10	10.5	8.8	8.8
2011	10	29	3	3.5	3	3.2	3.2
2011	10	30	0	0	0	0	0
2011	10	31	0	0.5	0	0.2	0.2
2011	11	1	0	0	0	0	0
2011	11	2	0	0	0	0	0
2011	11	3	1	1	0.5	0.8	0.8
2011	11	4	0	0	0	0	0
2011	11	5	9	15.5	13.5	12.7	12.7
2011	11	6	0	0.5	1	0.5	0.5
2011	11	7	20	2	3	8.3	8.3
2011	11	8	3	4	3	3.3	3.3
2011	11	9	0	0	0	0	0
2011	11	10	0	0	0	0	0
2011	11	11	0	0	0	0	0
2011	11	12	0	0	0	0	0
2011	11	13	0	0	0	0	0
2011	11	14	0	0	0	0	0
2011	11	15	0	0	0	0	0
2011	11	16	0	0	0	0	0
2011	11	17	0	0	0	0	0
2011	11	18	1.5	1.5	3	2	2
2011	11	19	0	0	0	0	0
2011	11	20	0	0	0	0	0
2011	11	21	0	0	0	0	0
2011	11	22	0	0	0	0	0
2011	11	23	0	0	0	0	0
2011	11	24	0	0	0	0	0
2011	11	25	0	0	0	0	0
2011	11	26	0	0	0	0	0
2011	11	27	0	0	0	0	0
2011	11	28	0	0	0	0	0
2011	11	29	0	0.5	1	0.5	0.5
2011	11	30	7	18	22	15.7	15.7
2011	12	1	0	0	0	0	0
2011	12	2	0	0	0	0	0
2011	12	3	0	0	0	0	0
2011	12	4	0	0	0	0	0
2011	12	5	0	0.5	0	0.2	0.2
2011	12	6	2.5	3	4.5	3.3	3.3
2011	12	7	3.5	6.5	9	6.3	6.3
2011	12	8	0	0.5	2	0.8	0.8
2011	12	9	0	0	0	0	0
2011	12	10	0	0	0	0	0
2011	12	11	0	0	0	0	0
2011	12	12	0	0	0	0	0
2011	12	13	0	0	0	0	0
2011	12	14	0	0	0	0	0
2011	12	15	0	0	0	0	0
2011	12	16	0	0	0	0	0
2011	12	17	0	0	0	0	0
2011	12	18	0	0	0	0	0
2011	12	19	0	0	0	0	0
2011	12	20	0	0	0	0	0
2011	12	21	0	0	0	0	0
2011	12	22	0	0	0	0	0
2011	12	23	0	0	0	0	0
2011	12	24	0	0	0	0	0
2011	12	25	0	0	0	0	0
2011	12	26	0	0	0	0	0
2011	12	27	0	0	0	0	0
2011	12	28	0	0	0	0	0
2011	12	29	0	0	0	0	0
2011	12	30	0	0	0	0	0
2011	12	31	0	0	0	0	0
2012	1	1	0	0	0	0	0
2012	1	2	0	0	0	0	0
2012	1	3	0	0	0	0	0
